Código do País,País/Região,Província/Estado,Latitude,Longitude,PIB 2019,População,População Urbana,Área (Km/2),Densidade (Km/2),Taxa de Fertilidade,Média de Idade,Taxa de Fumantes,Taxa de Mortalidade por Doenças Pulmonares,Total de Leitos Hospitalares,Temperatura Média (Janeiro - Março),Taxa de Umidade (Janeiro - Março),Data do Primeiro Caso,Data,Casos Confirmados,Fatalidades
CAN,Canada,Manitoba,53.7609,-98.8139,1730914.0,37742154.0,81.0,9093510.0,4.0,1.5,41.0,14.95,19.01,2.7,-1.8666666669999998,88.58333333,1/24/2020,4/8/20,217,3
CAN,Canada,New Brunswick,46.5653,-66.4619,1730914.0,37742154.0,81.0,9093510.0,4.0,1.5,41.0,14.95,19.01,2.7,-1.8666666669999998,88.58333333,1/24/2020,4/8/20,105,0
CAN,Canada,Newfoundland and Labrador,53.1355,-57.6604,1730914.0,37742154.0,81.0,9093510.0,4.0,1.5,41.0,14.95,19.01,2.7,-1.8666666669999998,88.58333333,1/24/2020,4/8/20,228,1
CAN,Canada,Nova Scotia,44.682,-63.7443,1730914.0,37742154.0,81.0,9093510.0,4.0,1.5,41.0,14.95,19.01,2.7,-1.8666666669999998,88.58333333,1/24/2020,4/8/20,310,1
CAN,Canada,Ontario,51.2538,-85.3232,1730914.0,37742154.0,81.0,9093510.0,4.0,1.5,41.0,14.95,19.01,2.7,-1.8666666669999998,88.58333333,1/24/2020,4/8/20,5276,153
CAN,Canada,Prince Edward Island,46.5107,-63.4168,1730914.0,37742154.0,81.0,9093510.0,4.0,1.5,41.0,14.95,19.01,2.7,-1.8666666669999998,88.58333333,1/24/2020,4/8/20,25,1
CAN,Canada,Quebec,52.9399,-73.5491,1730914.0,37742154.0,81.0,9093510.0,4.0,1.5,41.0,14.95,19.01,2.7,-1.8666666669999998,88.58333333,1/24/2020,4/8/20,10031,175
CAN,Canada,Saskatchewan,52.9399,-106.4509,1730914.0,37742154.0,81.0,9093510.0,4.0,1.5,41.0,14.95,19.01,2.7,-1.8666666669999998,88.58333333,1/24/2020,4/8/20,260,3
CAF,Central African Republic,,6.6111,20.9394,2321.0,4829767.0,43.0,622980.0,8.0,4.8,18.0,6.6,41.66,1.0,40.15,33.9,3/14/2020,4/8/20,8,0
TDC,Chad,,15.4542,18.7322,11026.0,16425864.0,23.0,1259200.0,13.0,5.8,17.0,6.8,22.93,0.4,,,3/18/2020,4/8/20,10,0
CHL,Chile,,-35.6751,-71.543,294237.0,19116201.0,85.0,743532.0,26.0,1.7,35.0,38.0,14.84,2.2,25.86666667,36.43333333,3/2/2020,4/8/20,5546,48
CHN,China,Anhui,31.8257,117.2264,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,990,6
CHN,China,Beijing,40.1824,116.4142,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,588,8
CHN,China,Chongqing,30.0572,107.874,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,579,6
CHN,China,Fujian,26.0789,117.9874,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,351,1
CHN,China,Gansu,37.8099,101.0583,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,139,2
CHN,China,Guangdong,23.3417,113.4244,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,1536,8
CHN,China,Guangxi,23.8298,108.7881,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,254,2
CHN,China,Guizhou,26.8154,106.8748,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,146,2
CHN,China,Hainan,19.1959,109.7453,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,168,6
CHN,China,Hebei,39.549,116.1306,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,327,6
CHN,China,Heilongjiang,47.862,127.7615,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,569,13
CHN,China,Henan,33.882,113.614,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,1276,22
CHN,China,Hong Kong,22.3,114.2,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,960,4
CHN,China,Hubei,30.9756,112.2707,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,67803,3213
CHN,China,Hunan,27.6104,111.7088,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,1019,4
CHN,China,Inner Mongolia,44.0935,113.9448,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,124,1
CHN,China,Jiangsu,32.9711,119.455,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,651,0
CHN,China,Jiangxi,27.614,115.7221,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,937,1
CHN,China,Jilin,43.6661,126.1923,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,98,1
CHN,China,Liaoning,41.2956,122.6085,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,144,2
CHN,China,Macau,22.1667,113.55,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,45,0
CHN,China,Ningxia,37.2692,106.1655,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,75,0
CHN,China,Qinghai,35.7452,95.9956,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,18,0
CHN,China,Shaanxi,35.1917,108.8701,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,256,3
CHN,China,Shandong,36.3427,118.1498,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,783,7
CHN,China,Shanghai,31.202,121.4491,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,543,7
CHN,China,Shanxi,37.5777,112.2922,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,163,0
CHN,China,Sichuan,30.6171,102.7103,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,560,3
CHN,China,Tianjin,39.3054,117.323,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,180,3
CHN,China,Tibet,31.6927,88.0924,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,1,0
CHN,China,Xinjiang,41.1129,85.2401,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,76,3
CHN,China,Yunnan,24.974,101.487,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,184,2
CHN,China,Zhejiang,29.1832,120.0934,14140163.0,1439323776.0,61.0,9388211.0,153.0,1.7,38.0,24.7,63.1,4.2,9.9,39.03333333,1/10/2020,4/8/20,1266,1
COL,Colombia,,4.5709,-74.2973,327895.0,50882891.0,80.0,1109500.0,46.0,1.8,31.0,11.1,36.3,1.5,21.1,79.7,3/5/2020,4/8/20,2054,54
COG,Congo (Brazzaville),,-4.0383,21.7587,48994.0,,,,,,,,29.04,1.6,33.08333333,69.26666667,3/14/2020,4/8/20,45,5
COG,Congo (Kinshasa),,-4.0383,21.7587,11576.0,,,,,,,,29.06,1.6,,,3/9/2020,4/8/20,180,18
CRI,Costa Rica,,9.7489,-83.7534,61021.0,5094118.0,80.0,51060.0,100.0,1.8,33.0,13.4,20.42,1.2,,,3/4/2020,4/8/20,502,3
CIV,Cote d'Ivoire,,7.54,-5.5471,44439.0,,,,,,,,34.56,0.4,38.05,53.93333333,3/10/2020,4/8/20,384,3
HRV,Croatia,,45.1,15.2,60702.0,4105267.0,58.0,55960.0,73.0,1.4,44.0,36.45,21.75,5.6,11.88333333,66.6,2/24/2020,4/8/20,1343,19
,Diamond Princess,,0.0,0.0,,,,,,,,,,,,,,4/8/20,712,11
CUB,Cuba,,22.0,-80.0,100023.0,11326616.0,78.0,106440.0,106.0,1.6,42.0,35.25,23.3,5.2,27.4,77.0,3/10/2020,4/8/20,457,12
CYP,Cyprus,,35.1264,33.4299,24280.0,1207359.0,67.0,9240.0,131.0,1.3,37.0,,17.85,3.4,15.41666667,71.11666667,3/8/2020,4/8/20,526,9
CZE,Czechia,,49.8175,15.473,246953.0,,,,,,,,19.68,6.5,7.8833333329999995,72.53333333,2/29/2020,4/8/20,5312,99
DNK,Denmark,Faroe Islands,61.8926,-6.9118,347176.0,5792202.0,88.0,42430.0,137.0,1.8,42.0,17.0,31.99,2.5,6.233333332999999,81.68333333,2/26/2020,4/8/20,184,0
DNK,Denmark,Greenland,71.7069,-42.6043,347176.0,5792202.0,88.0,42430.0,137.0,1.8,42.0,17.0,31.99,2.5,6.233333332999999,81.68333333,2/26/2020,4/8/20,11,0
DNK,Denmark,,56.2639,9.5018,347176.0,5792202.0,88.0,42430.0,137.0,1.8,42.0,17.0,31.99,2.5,6.233333332999999,81.68333333,2/26/2020,4/8/20,5402,218
DJI,Djibouti,,11.8251,42.5903,3166.0,988000.0,79.0,23180.0,43.0,2.8,27.0,13.3,18.41,2.2,27.28333333,70.66666667,3/17/2020,4/8/20,135,0
DOM,Dominican Republic,,18.7357,-70.1627,89475.0,10847910.0,85.0,48320.0,225.0,2.4,28.0,14.1,11.43,1.6,,,2/29/2020,4/8/20,2111,108
ECU,Ecuador,,-1.8312,-78.1834,107914.0,17643054.0,63.0,248360.0,71.0,2.4,28.0,8.65,24.07,1.5,19.26666667,73.25,2/28/2020,4/8/20,4450,242
EGY,Egypt,,26.0,30.0,302256.0,102334404.0,43.0,995450.0,103.0,3.3,25.0,25.1,22.61,1.6,21.25,52.08333333,2/13/2020,4/8/20,1560,103
SLV,El Salvador,,13.7942,-88.8965,26871.0,6486205.0,73.0,20720.0,313.0,2.1,28.0,6.7,13.86,1.3,,,3/18/2020,4/8/20,93,5
GNQ,Equatorial Guinea,,1.5,10.0,12142.0,1402985.0,73.0,28050.0,50.0,4.6,22.0,,41.24,2.1,28.66666667,78.6,3/13/2020,4/8/20,18,0
ERI,Eritrea,,15.1794,39.7823,2110.0,3546421.0,63.0,101000.0,35.0,4.1,19.0,,27.14,0.7,,,3/20/2020,4/8/20,33,0
EST,Estonia,,58.5953,25.0136,31038.0,1326535.0,68.0,42390.0,31.0,1.6,42.0,33.05,8.8,5.0,3.233333333,82.4,2/26/2020,4/8/20,1185,24
SWZ,Eswatini,,-26.5225,31.4659,4657.0,1160164.0,30.0,17200.0,67.0,3.0,21.0,34.1,53.05,0.8,27.45,78.73333333,3/13/2020,4/8/20,12,0
ETH,Ethiopia,,9.145,40.4897,91166.0,114963588.0,21.0,1000000.0,115.0,4.3,19.0,4.7,18.56,0.3,22.55,56.41666667,3/12/2020,4/8/20,55,2
FJI,Fiji,,-17.7134,178.065,5708.0,896445.0,59.0,18270.0,49.0,2.8,28.0,25.55,15.86,2.3,,,3/18/2020,4/8/20,15,0
FIN,Finland,,64.0,26.0,269654.0,5540720.0,86.0,303890.0,18.0,1.5,43.0,20.85,9.92,4.4,2.8,81.25,1/28/2020,4/8/20,2487,40
FRA,France,French Guiana,3.9339,-53.1258,2707074.0,65273511.0,82.0,547557.0,119.0,1.9,42.0,27.7,13.15,6.5,11.26666667,72.95,1/23/2020,4/8/20,77,0
FRA,France,French Polynesia,-17.6797,149.4068,2707074.0,65273511.0,82.0,547557.0,119.0,1.9,42.0,27.7,13.15,6.5,11.26666667,72.95,1/23/2020,4/8/20,51,0
FRA,France,Guadeloupe,16.25,-61.5833,2707074.0,65273511.0,82.0,547557.0,119.0,1.9,42.0,27.7,13.15,6.5,11.26666667,72.95,1/23/2020,4/8/20,141,8
FRA,France,Mayotte,-12.8275,45.1662,2707074.0,65273511.0,82.0,547557.0,119.0,1.9,42.0,27.7,13.15,6.5,11.26666667,72.95,1/23/2020,4/8/20,171,2
FRA,France,New Caledonia,-20.9043,165.618,2707074.0,65273511.0,82.0,547557.0,119.0,1.9,42.0,27.7,13.15,6.5,11.26666667,72.95,1/23/2020,4/8/20,18,0
FRA,France,Reunion,-21.1351,55.2471,2707074.0,65273511.0,82.0,547557.0,119.0,1.9,42.0,27.7,13.15,6.5,11.26666667,72.95,1/23/2020,4/8/20,358,0
FRA,France,Saint Barthelemy,17.9,-62.8333,2707074.0,65273511.0,82.0,547557.0,119.0,1.9,42.0,27.7,13.15,6.5,11.26666667,72.95,1/23/2020,4/8/20,6,0
FRA,France,St Martin,18.0708,-63.0501,2707074.0,65273511.0,82.0,547557.0,119.0,1.9,42.0,27.7,13.15,6.5,11.26666667,72.95,1/23/2020,4/8/20,32,2
FRA,France,Martinique,14.6415,-61.0242,2707074.0,65273511.0,82.0,547557.0,119.0,1.9,42.0,27.7,13.15,6.5,11.26666667,72.95,1/23/2020,4/8/20,154,6
FRA,France,,46.2276,2.2137,2707074.0,65273511.0,82.0,547557.0,119.0,1.9,42.0,27.7,13.15,6.5,11.26666667,72.95,1/23/2020,4/8/20,82048,10869
GAB,Gabon,,-0.8037,11.6094,16877.0,2225734.0,87.0,257670.0,9.0,4.0,23.0,,26.53,6.3,29.5,77.43333333,3/12/2020,4/8/20,34,1
GMB,Gambia,,13.4432,-15.3101,1773.0,2416668.0,59.0,10120.0,239.0,5.3,18.0,,29.2,1.1,29.45,47.86666667,3/16/2020,4/8/20,4,1
GEO,Georgia,,42.3154,43.3569,15925.0,3989167.0,58.0,69490.0,57.0,2.1,38.0,31.7,23.26,2.6,9.983333333,58.98333333,2/25/2020,4/8/20,211,3
DEU,Germany,,51.0,9.0,3863344.0,83783942.0,76.0,348560.0,240.0,1.6,46.0,30.35,20.01,8.3,8.516666667,74.21666667,1/26/2020,4/8/20,113296,2349
GHA,Ghana,,7.9465,-1.0232,67077.0,31072940.0,57.0,227540.0,137.0,3.9,22.0,6.75,21.09,0.9,31.43333333,71.58333333,3/11/2020,4/8/20,313,6
GRC,Greece,,39.0742,21.8243,214012.0,10423054.0,85.0,128900.0,81.0,1.3,46.0,42.65,20.62,4.3,14.93333333,66.36666667,2/25/2020,4/8/20,1884,83
GTM,Guatemala,,15.7835,-90.2308,81318.0,17915568.0,52.0,107160.0,167.0,2.9,23.0,,21.2,0.6,27.13333333,72.95,3/12/2020,4/8/20,87,3
GIN,Guinea,,9.9456,-9.6966,4121.0,13132795.0,39.0,245720.0,53.0,4.7,18.0,,25.37,4.024199963,28.66666667,78.6,3/12/2020,4/8/20,164,0
GUY,Guyana,,5.0,-58.75,4725.0,786552.0,27.0,196850.0,4.0,2.5,27.0,,25.7,1.6,31.0,77.88333333,3/11/2020,4/8/20,37,6
HTI,Haiti,,18.9712,-72.2852,8819.0,11402528.0,57.0,27560.0,414.0,3.0,24.0,12.3,25.53,0.7,,,3/19/2020,4/8/20,27,1
VAT,Holy See,,41.9029,12.4534,21198.0,801.0,,0.0,2003.0,,,,,5.0,,,3/5/2020,4/8/20,8,0
HND,Honduras,,15.2,-86.2419,24449.0,9904607.0,57.0,111890.0,89.0,2.5,24.0,17.7,21.39,0.7,28.48333333,69.05,3/10/2020,4/8/20,312,22
HUN,Hungary,,47.1625,19.5033,170407.0,9660351.0,72.0,90530.0,107.0,1.5,43.0,28.4,27.68,7.0,9.766666667,64.73333333,3/3/2020,4/8/20,895,58
ISL,Iceland,,64.9631,-19.0208,23918.0,341243.0,94.0,100250.0,3.0,1.8,37.0,16.05,19.71,3.2,0.7,74.73333333,2/27/2020,4/8/20,1616,6
IND,India,,21.0,78.0,2935570.0,1380004385.0,35.0,2973190.0,464.0,2.2,28.0,11.15,96.92,0.7,26.53333333,44.3,1/29/2020,4/8/20,5916,178
IDN,Indonesia,,-0.7893,113.9213,1111713.0,273523615.0,56.0,1811570.0,151.0,2.3,30.0,39.9,36.26,1.2,32.91666667,62.03333333,3/1/2020,4/8/20,2956,240
IRN,Iran,,32.0,53.0,458500.0,83992949.0,76.0,1628550.0,52.0,2.2,32.0,11.1,18.84,1.5,11.91666667,44.28333333,2/18/2020,4/8/20,64586,3993
IRQ,Iraq,,33.0,44.0,224462.0,40222493.0,73.0,434320.0,93.0,3.7,21.0,,8.56,1.4,20.3,41.76666667,2/21/2020,4/8/20,1202,69
IRL,Ireland,,53.1424,-7.6921,384940.0,4937786.0,63.0,68890.0,72.0,1.8,38.0,22.15,24.92,2.8,8.3,80.08333333,2/28/2020,4/8/20,6074,235
ISR,Israel,,31.0,35.0,387717.0,8655535.0,93.0,21640.0,400.0,3.0,30.0,30.25,16.1,3.1,13.76666667,73.61666667,2/20/2020,4/8/20,9404,73
ITA,Italy,,43.0,12.0,1988636.0,60461826.0,69.0,294140.0,206.0,1.3,47.0,24.0,17.0,3.4,15.78333333,64.78333333,1/29/2020,4/8/20,139422,17669
JAM,Jamaica,,18.1096,-77.2975,15702.0,2961167.0,55.0,10830.0,273.0,2.0,31.0,17.9,15.74,1.7,28.48333333,74.26666667,3/9/2020,4/8/20,63,4
JPN,Japan,,36.0,138.0,5154475.0,126476461.0,92.0,364555.0,347.0,1.4,48.0,22.15,12.17,13.4,13.26666667,51.0,1/14/2020,4/8/20,4257,93
JOR,Jordan,,31.24,36.51,44172.0,10203134.0,91.0,88780.0,115.0,2.8,24.0,40.45,14.54,1.4,13.58333333,70.25,3/1/2020,4/8/20,358,6
KAZ,Kazakhstan,,48.0196,66.9237,170326.0,18776707.0,58.0,2699700.0,7.0,2.8,31.0,26.6,114.28,6.7,-4.816666667,89.13333333,3/12/2020,4/8/20,727,7
KEN,Kenya,,-0.0236,37.9062,98607.0,53771296.0,28.0,569140.0,94.0,3.5,20.0,13.35,19.15,1.4,26.13333333,71.4,3/12/2020,4/8/20,179,6
KOR,South Korea,,36.0,128.0,1629532.0,51269185.0,82.0,97230.0,527.0,1.1,44.0,27.0,10.48,11.5,5.9,63.48333333,1/19/2020,4/8/20,10384,200
KWT,Kuwait,,29.5,47.75,137591.0,4270571.0,,17820.0,240.0,2.1,37.0,,10.99,2.0,19.93333333,49.78333333,2/23/2020,4/8/20,855,1
KGZ,Kyrgyzstan,,41.2044,74.7661,8261.0,6524195.0,36.0,191800.0,34.0,3.0,26.0,27.0,39.59,4.5,7.3,65.6,3/17/2020,4/8/20,270,4
LVA,Latvia,,56.8796,24.6032,35045.0,1886198.0,69.0,62200.0,30.0,1.7,44.0,36.6,8.06,5.8,4.833333333,78.66666667,3/1/2020,4/8/20,577,2
LBN,Lebanon,,33.8547,35.8623,58565.0,6825445.0,78.0,10230.0,667.0,2.1,30.0,38.2,17.28,2.9,15.98333333,66.01666667,2/20/2020,4/8/20,576,19
LBR,Liberia,,6.4281,-9.4295,3221.0,5057681.0,53.0,96320.0,53.0,4.4,19.0,15.0,17.35,0.8,30.28333333,79.83333333,3/15/2020,4/8/20,31,4
LIE,Liechtenstein,,47.14,9.55,6295.0,38128.0,15.0,160.0,238.0,,,,,8.2,5.8833333329999995,78.96666667,3/2/2020,4/8/20,78,1
LTU,Lithuania,,55.1694,23.8813,53641.0,2722289.0,71.0,62674.0,43.0,1.7,45.0,30.15,11.5,7.3,4.416666667,80.9,2/27/2020,4/8/20,912,15
LUX,Luxembourg,,49.8153,6.1296,69453.0,625978.0,88.0,2590.0,242.0,1.5,40.0,23.6,20.52,4.8,8.0,84.18333333,2/28/2020,4/8/20,3034,46
MDG,Madagascar,,-18.7669,46.8691,12550.0,27691018.0,39.0,581795.0,48.0,4.1,20.0,,34.22,0.2,,,3/19/2020,4/8/20,93,0
MYS,Malaysia,,2.5,112.5,365303.0,32365999.0,78.0,328550.0,99.0,2.0,30.0,22.2,23.73,1.9,33.86666667,72.68333333,1/24/2020,4/8/20,4119,65
MDV,Maldives,,3.2028,73.2207,5786.0,540544.0,35.0,300.0,1802.0,1.9,30.0,,26.7,4.3,28.28333333,75.06666667,3/6/2020,4/8/20,19,0
MLT,Malta,,35.9375,14.3754,14859.0,441543.0,93.0,320.0,1380.0,1.5,43.0,24.95,12.05,4.7,15.6,73.1,3/6/2020,4/8/20,299,1
MRT,Mauritania,,21.0079,10.9408,5651.0,4649658.0,57.0,1030700.0,5.0,4.6,20.0,23.85,19.71,0.4,30.88333333,30.8,3/12/2020,4/8/20,6,1
MUS,Mauritius,,-20.2,57.5,14391.0,1271768.0,41.0,2030.0,626.0,1.4,37.0,21.7,30.56,3.4,28.2,79.25,3/17/2020,4/8/20,273,7
MEX,Mexico,,23.6345,-102.5528,1274175.0,128932753.0,84.0,1943950.0,66.0,2.1,29.0,13.7,27.85,1.5,26.93333333,42.4,2/27/2020,4/8/20,2785,141
MDA,Moldova,,47.4116,28.3699,11688.0,4033963.0,43.0,32850.0,123.0,1.3,38.0,25.55,17.13,5.8,10.5,64.61666667,3/6/2020,4/8/20,1174,27
MCO,Monaco,,43.7333,7.4167,6075.0,39242.0,,1.0,26337.0,,,,,13.8,14.05,62.23333333,2/27/2020,4/8/20,81,1
MNG,Mongolia,,46.8625,103.8467,13637.0,3278290.0,67.0,1553560.0,2.0,2.9,28.0,26.5,13.4,7.0,-9.333333332999999,82.3,3/9/2020,4/8/20,16,0
MNE,Montenegro,,42.5,19.3,5424.0,628066.0,68.0,13450.0,47.0,1.8,39.0,,17.6,4.0,12.48333333,67.78333333,3/16/2020,4/8/20,248,2
MAR,Morocco,,31.7917,-7.0926,119040.0,36910560.0,64.0,446300.0,83.0,2.4,30.0,23.4,10.39,1.1,18.96666667,72.31666667,3/1/2020,4/8/20,1275,93
NAM,Namibia,,-22.9576,18.4904,14368.0,2540905.0,55.0,823290.0,3.0,3.4,22.0,25.15,43.86,2.7,27.25,49.68333333,3/13/2020,4/8/20,16,0
NPL,Nepal,,28.1667,84.25,29813.0,29136808.0,21.0,143350.0,203.0,1.9,25.0,24.1,100.75,0.3,18.85,66.63333333,1/23/2020,4/8/20,9,0
NLD,Netherlands,Aruba,12.5186,-70.0358,902355.0,17134872.0,92.0,33720.0,508.0,1.7,43.0,25.05,26.0,4.7,8.983333333,78.13333333,2/26/2020,4/8/20,77,0
NLD,Netherlands,Curacao,12.1696,-68.99,902355.0,17134872.0,92.0,33720.0,508.0,1.7,43.0,25.05,26.0,4.7,8.983333333,78.13333333,2/26/2020,4/8/20,14,1
NLD,Netherlands,Sint Maarten,18.0425,-63.0548,902355.0,17134872.0,92.0,33720.0,508.0,1.7,43.0,25.05,26.0,4.7,8.983333333,78.13333333,2/26/2020,4/8/20,40,6
NLD,Netherlands,,52.1326,5.2913,902355.0,17134872.0,92.0,33720.0,508.0,1.7,43.0,25.05,26.0,4.7,8.983333333,78.13333333,2/26/2020,4/8/20,20549,2248
NZL,New Zealand,,-40.9006,174.886,204671.0,4822233.0,87.0,263310.0,18.0,1.9,38.0,,21.88,2.8,18.7,79.25,2/27/2020,4/8/20,1210,1
NIC,Nicaragua,,12.8654,-85.2072,12528.0,6624554.0,57.0,120340.0,55.0,2.4,26.0,,22.37,0.9,,,3/18/2020,4/8/20,6,1
NER,Niger,,17.6078,8.0817,9443.0,24206644.0,17.0,1266700.0,19.0,7.0,15.0,9.4,24.86,0.3,,,3/18/2020,4/8/20,342,11
NGA,Nigeria,,9.082,8.6753,446543.0,206139589.0,52.0,910770.0,226.0,5.4,18.0,9.25,21.14,0.3,39.86666667,18.21666667,2/27/2020,4/8/20,276,6
MKD,North Macedonia,,41.6086,21.7453,12672.0,2083374.0,59.0,25220.0,83.0,1.5,39.0,,22.14,4.4,9.833333332999999,68.45,2/25/2020,4/8/20,617,29
NOR,Norway,,60.472,8.4689,417627.0,5421241.0,83.0,365268.0,15.0,1.7,40.0,22.25,26.13,3.9,2.383333333,79.36666667,2/25/2020,4/8/20,6086,101
OMN,Oman,,21.0,57.0,76609.0,5106626.0,87.0,309500.0,16.0,2.9,31.0,11.0,10.87,1.6,24.4,55.96666667,2/23/2020,4/8/20,419,2
PAK,Pakistan,,30.3753,69.3451,284214.0,220892340.0,35.0,770880.0,287.0,3.6,23.0,22.45,50.61,0.6,20.85,53.01666667,2/25/2020,4/8/20,4263,61
PAN,Panama,,8.538,-80.7821,68536.0,4314767.0,68.0,74340.0,58.0,2.5,30.0,6.6,24.25,2.3,31.5,77.85,3/9/2020,4/8/20,2249,59
,Papua New Guinea,,-6.315,143.9555,,8947024.0,13.0,452860.0,20.0,3.6,22.0,,,,,,,4/8/20,2,0
PRY,Paraguay,,-23.4425,-58.4438,40714.0,7132538.0,62.0,397300.0,18.0,2.4,26.0,18.1,19.1,1.3,36.93333333,50.95,3/6/2020,4/8/20,119,5
PER,Peru,,-9.19,-75.0152,228989.0,32971854.0,79.0,1280000.0,26.0,2.3,31.0,,17.69,1.6,25.86666667,74.85,3/5/2020,4/8/20,4342,121
PHL,Philippines,,13.0,122.0,356814.0,109581078.0,47.0,298170.0,368.0,2.6,26.0,25.75,44.52,1.0,30.9,65.88333333,1/29/2020,4/8/20,3870,182
POL,Poland,,51.9194,19.1451,565854.0,37846611.0,60.0,306230.0,124.0,1.4,42.0,28.05,16.16,6.5,7.05,70.78333333,3/3/2020,4/8/20,5205,159
PRT,Portugal,,39.3999,-8.2245,236408.0,10196709.0,66.0,91590.0,111.0,1.3,46.0,22.6,13.35,3.4,17.28333333,75.61666667,3/1/2020,4/8/20,13141,380
QAT,Qatar,,25.3548,51.1839,191849.0,2881053.0,96.0,11610.0,248.0,1.9,32.0,,7.87,1.2,22.91666667,56.98333333,2/28/2020,4/8/20,2210,6
ROU,Romania,,45.9432,24.9668,243698.0,19237691.0,55.0,230170.0,84.0,1.6,43.0,29.8,18.8,6.3,11.56666667,62.1,2/25/2020,4/8/20,4761,220
RUS,Russia,,60.0,90.0,1637892.0,145934462.0,74.0,16376870.0,9.0,1.8,40.0,40.9,14.51,8.2,2.016666667,85.46666667,1/30/2020,4/8/20,8672,63
